temperature_K,time_ps,frame_index,n_pure,n_err
1600,4436.000000,2217,0,0.000000
1600,4448.000000,2223,0,0.000000
1600,4462.000000,2230,0,0.000000
1600,4474.000000,2236,0,0.000000
1600,4486.000000,2242,0,0.000000
1600,4498.000000,2248,0,0.000000
1600,4512.000000,2255,0,0.000000
1600,4524.000000,2261,0,0.000000
1600,4536.000000,2267,0,0.000000
1600,4550.000000,2274,0,0.000000
1600,4562.000000,2280,0,0.000000
1600,4574.000000,2286,0,0.000000
1600,4586.000000,2292,0,0.000000
1600,4600.000000,2299,0,0.000000
1600,4612.000000,2305,0,0.000000
1600,4624.000000,2311,0,0.000000
1600,4636.000000,2317,0,0.000000
1600,4650.000000,2324,0,0.000000
1600,4662.000000,2330,0,0.000000
1600,4674.000000,2336,0,0.000000
1600,4686.000000,2342,0,0.000000
1600,4700.000000,2349,0,0.000000
1600,4712.000000,2355,0,0.000000
1600,4724.000000,2361,0,0.000000
1600,4736.000000,2367,0,0.000000
1600,4750.000000,2374,0,0.000000
1600,4762.000000,2380,0,0.000000
1600,4774.000000,2386,0,0.000000
1600,4788.000000,2393,0,0.000000
1600,4799.999999,2399,0,0.000000
1600,4811.999999,2405,0,0.000000
1600,4823.999999,2411,0,0.000000
1600,4837.999999,2418,0,0.000000
1600,4849.999999,2424,0,0.000000
1600,4861.999999,2430,0,0.000000
1600,4873.999999,2436,0,0.000000
1600,4887.999999,2443,0,0.000000
1600,4899.999999,2449,0,0.000000
1600,4911.999999,2455,0,0.000000
1600,4923.999999,2461,0,0.000000
1600,4937.999999,2468,0,0.000000
1600,4949.999999,2474,0,0.000000
1600,4961.999999,2480,0,0.000000
1600,4973.999999,2486,0,0.000000
1600,4987.999999,2493,0,0.000000
1600,4999.999999,2499,0,0.000000
1800,2.000000,0,0,0.000000
1800,14.000000,6,0,0.000000
1800,28.000000,13,0,0.000000
1800,40.000000,19,0,0.000000
1800,52.000000,25,0,0.000000
1800,64.000000,31,0,0.000000
1800,78.000000,38,0,0.000000
1800,90.000000,44,0,0.000000
1800,102.000000,50,0,0.000000
1800,114.000000,56,0,0.000000
1800,128.000000,63,0,0.000000
1800,140.000000,69,0,0.000000
1800,152.000000,75,0,0.000000
1800,164.000000,81,0,0.000000
1800,178.000000,88,0,0.000000
1800,190.000000,94,0,0.000000
1800,202.000000,100,0,0.000000
1800,214.000000,106,0,0.000000
1800,228.000000,113,0,0.000000
1800,240.000000,119,0,0.000000
1800,252.000000,125,0,0.000000
1800,266.000000,132,0,0.000000
1800,278.000000,138,0,0.000000
1800,290.000000,144,0,0.000000
1800,302.000000,150,0,0.000000
1800,316.000000,157,0,0.000000
1800,328.000000,163,0,0.000000
1800,340.000000,169,0,0.000000
1800,352.000000,175,0,0.000000
1800,366.000000,182,0,0.000000
1800,378.000000,188,0,0.000000
1800,390.000000,194,0,0.000000
1800,402.000000,200,0,0.000000
1800,416.000000,207,0,0.000000
1800,428.000000,213,0,0.000000
1800,440.000000,219,0,0.000000
1800,452.000000,225,0,0.000000
1800,466.000000,232,0,0.000000
1800,478.000000,238,0,0.000000
1800,490.000000,244,0,0.000000
1800,504.000000,251,0,0.000000
1800,516.000000,257,0,0.000000
1800,528.000000,263,0,0.000000
1800,540.000000,269,0,0.000000
1800,554.000000,276,0,0.000000
1800,566.000000,282,0,0.000000
1800,578.000000,288,0,0.000000
1800,590.000000,294,0,0.000000
1800,604.000000,301,0,0.000000
1800,616.000000,307,0,0.000000
1800,628.000000,313,0,0.000000
1800,640.000000,319,0,0.000000
1800,654.000000,326,0,0.000000
1800,666.000000,332,0,0.000000
1800,678.000000,338,0,0.000000
1800,690.000000,344,0,0.000000
1800,704.000000,351,0,0.000000
1800,716.000000,357,0,0.000000
1800,728.000000,363,1,1.000000
1800,742.000000,370,0,0.000000
1800,754.000000,376,0,0.000000
1800,766.000000,382,0,0.000000
1800,778.000000,388,0,0.000000
1800,792.000000,395,0,0.000000
1800,804.000000,401,0,0.000000
1800,816.000000,407,0,0.000000
1800,828.000000,413,0,0.000000
1800,842.000000,420,0,0.000000
1800,854.000000,426,0,0.000000
1800,866.000000,432,0,0.000000
1800,878.000000,438,0,0.000000
1800,892.000000,445,0,0.000000
1800,904.000000,451,0,0.000000
1800,916.000000,457,0,0.000000
1800,928.000000,463,0,0.000000
1800,942.000000,470,0,0.000000
1800,954.000000,476,0,0.000000
1800,966.000000,482,0,0.000000
1800,980.000000,489,0,0.000000
1800,992.000000,495,0,0.000000
1800,1004.000000,501,0,0.000000
1800,1016.000000,507,0,0.000000
1800,1030.000000,514,0,0.000000
1800,1042.000000,520,0,0.000000
1800,1054.000000,526,0,0.000000
1800,1066.000000,532,0,0.000000
1800,1080.000000,539,0,0.000000
1800,1092.000000,545,0,0.000000
1800,1104.000000,551,0,0.000000
1800,1116.000000,557,0,0.000000
1800,1130.000000,564,0,0.000000
1800,1142.000000,570,0,0.000000
1800,1154.000000,576,0,0.000000
1800,1166.000000,582,0,0.000000
1800,1180.000000,589,0,0.000000
1800,1192.000000,595,0,0.000000
1800,1204.000000,601,0,0.000000
1800,1218.000000,608,0,0.000000
1800,1230.000000,614,0,0.000000
1800,1242.000000,620,0,0.000000
1800,1254.000000,626,1,1.000000
1800,1268.000000,633,0,0.000000
1800,1280.000000,639,0,0.000000
1800,1292.000000,645,0,0.000000
1800,1304.000000,651,0,0.000000
1800,1318.000000,658,0,0.000000
1800,1330.000000,664,0,0.000000
1800,1342.000000,670,0,0.000000
1800,1354.000000,676,0,0.000000
1800,1368.000000,683,0,0.000000
1800,1380.000000,689,0,0.000000
1800,1392.000000,695,0,0.000000
1800,1404.000000,701,0,0.000000
1800,1418.000000,708,0,0.000000
1800,1430.000000,714,0,0.000000
1800,1442.000000,720,0,0.000000
1800,1456.000000,727,0,0.000000
1800,1468.000000,733,0,0.000000
1800,1480.000000,739,0,0.000000
1800,1492.000000,745,0,0.000000
1800,1506.000000,752,0,0.000000
1800,1518.000000,758,0,0.000000
1800,1530.000000,764,0,0.000000
1800,1542.000000,770,0,0.000000
1800,1556.000000,777,0,0.000000
1800,1568.000000,783,0,0.000000
1800,1580.000000,789,0,0.000000
1800,1592.000000,795,0,0.000000
1800,1606.000000,802,0,0.000000
1800,1618.000000,808,0,0.000000
1800,1630.000000,814,0,0.000000
1800,1642.000000,820,0,0.000000
1800,1656.000000,827,0,0.000000
1800,1668.000000,833,0,0.000000
1800,1680.000000,839,0,0.000000
1800,1694.000000,846,0,0.000000
1800,1706.000000,852,0,0.000000
1800,1718.000000,858,0,0.000000
1800,1730.000000,864,0,0.000000
1800,1744.000000,871,0,0.000000
1800,1756.000000,877,0,0.000000
1800,1768.000000,883,0,0.000000
1800,1780.000000,889,0,0.000000
1800,1794.000000,896,0,0.000000
1800,1806.000000,902,0,0.000000
1800,1818.000000,908,0,0.000000
1800,1830.000000,914,0,0.000000
1800,1844.000000,921,0,0.000000
1800,1856.000000,927,0,0.000000
1800,1868.000000,933,0,0.000000
1800,1880.000000,939,0,0.000000
1800,1894.000000,946,0,0.000000
1800,1906.000000,952,0,0.000000
1800,1918.000000,958,0,0.000000
1800,1932.000000,965,0,0.000000
1800,1944.000000,971,0,0.000000
1800,1956.000000,977,0,0.000000
1800,1968.000000,983,0,0.000000
1800,1982.000000,990,0,0.000000
1800,1994.000000,996,0,0.000000
1800,2006.000000,1002,0,0.000000
1800,2018.000000,1008,0,0.000000
1800,2032.000000,1015,0,0.000000
1800,2044.000000,1021,0,0.000000
1800,2056.000000,1027,0,0.000000
1800,2068.000000,1033,0,0.000000
1800,2082.000000,1040,0,0.000000
1800,2094.000000,1046,0,0.000000
1800,2106.000000,1052,0,0.000000
1800,2118.000000,1058,0,0.000000
1800,2132.000000,1065,0,0.000000
1800,2144.000000,1071,0,0.000000
1800,2156.000000,1077,0,0.000000
1800,2170.000000,1084,0,0.000000
1800,2182.000000,1090,0,0.000000
1800,2194.000000,1096,0,0.000000
1800,2206.000000,1102,0,0.000000
1800,2220.000000,1109,0,0.000000
1800,2232.000000,1115,0,0.000000
1800,2244.000000,1121,0,0.000000
1800,2256.000000,1127,0,0.000000
1800,2270.000000,1134,0,0.000000
1800,2282.000000,1140,0,0.000000
1800,2294.000000,1146,0,0.000000
1800,2306.000000,1152,0,0.000000
1800,2320.000000,1159,0,0.000000
1800,2332.000000,1165,0,0.000000
1800,2344.000000,1171,0,0.000000
1800,2356.000000,1177,0,0.000000
1800,2370.000000,1184,0,0.000000
1800,2382.000000,1190,0,0.000000
1800,2394.000000,1196,0,0.000000
1800,2408.000000,1203,0,0.000000
1800,2420.000000,1209,0,0.000000
1800,2432.000000,1215,0,0.000000
1800,2444.000000,1221,0,0.000000
1800,2458.000000,1228,0,0.000000
1800,2470.000000,1234,0,0.000000
1800,2482.000000,1240,0,0.000000
1800,2494.000000,1246,0,0.000000
1800,2508.000000,1253,0,0.000000
1800,2520.000000,1259,0,0.000000
1800,2532.000000,1265,0,0.000000
1800,2544.000000,1271,0,0.000000
1800,2558.000000,1278,0,0.000000
1800,2570.000000,1284,0,0.000000
1800,2582.000000,1290,0,0.000000
1800,2594.000000,1296,0,0.000000
1800,2608.000000,1303,0,0.000000
1800,2620.000000,1309,0,0.000000
1800,2632.000000,1315,0,0.000000
1800,2646.000000,1322,0,0.000000
1800,2658.000000,1328,0,0.000000
1800,2670.000000,1334,0,0.000000
1800,2682.000000,1340,0,0.000000
1800,2696.000000,1347,0,0.000000
1800,2708.000000,1353,0,0.000000
1800,2720.000000,1359,0,0.000000
1800,2732.000000,1365,0,0.000000
1800,2746.000000,1372,0,0.000000
1800,2758.000000,1378,0,0.000000
1800,2770.000000,1384,0,0.000000
1800,2782.000000,1390,0,0.000000
1800,2796.000000,1397,0,0.000000
1800,2808.000000,1403,0,0.000000
1800,2820.000000,1409,0,0.000000
1800,2832.000000,1415,1,1.000000
1800,2846.000000,1422,0,0.000000
1800,2858.000000,1428,0,0.000000
1800,2870.000000,1434,0,0.000000
1800,2884.000000,1441,0,0.000000
1800,2896.000000,1447,0,0.000000
1800,2908.000000,1453,0,0.000000
1800,2920.000000,1459,0,0.000000
1800,2934.000000,1466,0,0.000000
1800,2946.000000,1472,0,0.000000
1800,2958.000000,1478,0,0.000000
1800,2970.000000,1484,0,0.000000
1800,2984.000000,1491,0,0.000000
1800,2996.000000,1497,0,0.000000
1800,3008.000000,1503,0,0.000000
1800,3020.000000,1509,0,0.000000
1800,3034.000000,1516,0,0.000000
1800,3046.000000,1522,0,0.000000
1800,3058.000000,1528,0,0.000000
1800,3070.000000,1534,0,0.000000
1800,3084.000000,1541,0,0.000000
1800,3096.000000,1547,0,0.000000
1800,3108.000000,1553,0,0.000000
1800,3122.000000,1560,0,0.000000
1800,3134.000000,1566,0,0.000000
1800,3146.000000,1572,0,0.000000
1800,3158.000000,1578,0,0.000000
1800,3172.000000,1585,0,0.000000
1800,3184.000000,1591,0,0.000000
1800,3196.000000,1597,0,0.000000
1800,3208.000000,1603,0,0.000000
1800,3222.000000,1610,0,0.000000
1800,3234.000000,1616,0,0.000000
1800,3246.000000,1622,0,0.000000
1800,3258.000000,1628,0,0.000000
1800,3272.000000,1635,0,0.000000
1800,3284.000000,1641,0,0.000000
1800,3296.000000,1647,0,0.000000
1800,3308.000000,1653,0,0.000000
1800,3322.000000,1660,1,1.000000
1800,3334.000000,1666,0,0.000000
1800,3346.000000,1672,0,0.000000
1800,3360.000000,1679,0,0.000000
1800,3372.000000,1685,0,0.000000
1800,3384.000000,1691,0,0.000000
1800,3396.000000,1697,0,0.000000
1800,3410.000000,1704,0,0.000000
1800,3422.000000,1710,0,0.000000
1800,3434.000000,1716,0,0.000000
1800,3446.000000,1722,0,0.000000
1800,3460.000000,1729,0,0.000000
1800,3472.000000,1735,0,0.000000
1800,3484.000000,1741,0,0.000000
1800,3496.000000,1747,0,0.000000
1800,3510.000000,1754,0,0.000000
1800,3522.000000,1760,1,1.000000
1800,3534.000000,1766,0,0.000000
1800,3546.000000,1772,0,0.000000
1800,3560.000000,1779,0,0.000000
1800,3572.000000,1785,0,0.000000
1800,3584.000000,1791,0,0.000000
1800,3598.000000,1798,0,0.000000
1800,3610.000000,1804,0,0.000000
1800,3622.000000,1810,0,0.000000
1800,3634.000000,1816,0,0.000000
1800,3648.000000,1823,0,0.000000
1800,3660.000000,1829,0,0.000000
1800,3672.000000,1835,0,0.000000
1800,3684.000000,1841,0,0.000000
1800,3698.000000,1848,0,0.000000
1800,3710.000000,1854,0,0.000000
1800,3722.000000,1860,0,0.000000
1800,3734.000000,1866,0,0.000000
1800,3748.000000,1873,0,0.000000
1800,3760.000000,1879,0,0.000000
1800,3772.000000,1885,0,0.000000
1800,3784.000000,1891,0,0.000000
1800,3798.000000,1898,0,0.000000
1800,3810.000000,1904,0,0.000000
1800,3822.000000,1910,0,0.000000
1800,3836.000000,1917,0,0.000000
1800,3848.000000,1923,0,0.000000
1800,3860.000000,1929,0,0.000000
1800,3872.000000,1935,0,0.000000
1800,3886.000000,1942,0,0.000000
1800,3898.000000,1948,0,0.000000
1800,3910.000000,1954,0,0.000000
1800,3922.000000,1960,0,0.000000
1800,3936.000000,1967,0,0.000000
1800,3948.000000,1973,0,0.000000
1800,3960.000000,1979,0,0.000000
1800,3972.000000,1985,0,0.000000
1800,3986.000000,1992,0,0.000000
1800,3998.000000,1998,0,0.000000
1800,4010.000000,2004,0,0.000000
1800,4022.000000,2010,0,0.000000
1800,4036.000000,2017,0,0.000000
1800,4048.000000,2023,0,0.000000
1800,4060.000000,2029,0,0.000000
1800,4074.000000,2036,0,0.000000
1800,4086.000000,2042,0,0.000000
1800,4098.000000,2048,0,0.000000
1800,4110.000000,2054,0,0.000000
1800,4124.000000,2061,0,0.000000
1800,4136.000000,2067,0,0.000000
1800,4148.000000,2073,0,0.000000
1800,4160.000000,2079,0,0.000000
1800,4174.000000,2086,0,0.000000
1800,4186.000000,2092,0,0.000000
1800,4198.000000,2098,0,0.000000
1800,4210.000000,2104,0,0.000000
1800,4224.000000,2111,0,0.000000
1800,4236.000000,2117,0,0.000000
1800,4248.000000,2123,0,0.000000
1800,4260.000000,2129,0,0.000000
1800,4274.000000,2136,0,0.000000
1800,4286.000000,2142,0,0.000000
1800,4298.000000,2148,0,0.000000
1800,4312.000000,2155,0,0.000000
1800,4324.000000,2161,0,0.000000
1800,4336.000000,2167,0,0.000000
1800,4348.000000,2173,0,0.000000
1800,4362.000000,2180,0,0.000000
1800,4374.000000,2186,0,0.000000
1800,4386.000000,2192,0,0.000000
1800,4398.000000,2198,0,0.000000
1800,4412.000000,2205,0,0.000000
1800,4424.000000,2211,0,0.000000
1800,4436.000000,2217,0,0.000000
1800,4448.000000,2223,0,0.000000
1800,4462.000000,2230,0,0.000000
1800,4474.000000,2236,0,0.000000
1800,4486.000000,2242,0,0.000000
1800,4498.000000,2248,0,0.000000
1800,4512.000000,2255,0,0.000000
1800,4524.000000,2261,0,0.000000
1800,4536.000000,2267,0,0.000000
1800,4550.000000,2274,0,0.000000
1800,4562.000000,2280,0,0.000000
1800,4574.000000,2286,0,0.000000
1800,4586.000000,2292,0,0.000000
1800,4600.000000,2299,0,0.000000
1800,4612.000000,2305,0,0.000000
1800,4624.000000,2311,2,1.414214
1800,4636.000000,2317,0,0.000000
1800,4650.000000,2324,0,0.000000
1800,4662.000000,2330,0,0.000000
1800,4674.000000,2336,0,0.000000
1800,4686.000000,2342,0,0.000000
1800,4700.000000,2349,0,0.000000
1800,4712.000000,2355,0,0.000000
1800,4724.000000,2361,0,0.000000
1800,4736.000000,2367,0,0.000000
1800,4750.000000,2374,0,0.000000
1800,4762.000000,2380,0,0.000000
1800,4774.000000,2386,0,0.000000
1800,4788.000000,2393,0,0.000000
1800,4799.999999,2399,0,0.000000
1800,4811.999999,2405,0,0.000000
1800,4823.999999,2411,0,0.000000
1800,4837.999999,2418,0,0.000000
1800,4849.999999,2424,0,0.000000
1800,4861.999999,2430,0,0.000000
1800,4873.999999,2436,0,0.000000
1800,4887.999999,2443,0,0.000000
1800,4899.999999,2449,0,0.000000
1800,4911.999999,2455,0,0.000000
1800,4923.999999,2461,0,0.000000
1800,4937.999999,2468,0,0.000000
1800,4949.999999,2474,0,0.000000
1800,4961.999999,2480,0,0.000000
1800,4973.999999,2486,0,0.000000
1800,4987.999999,2493,0,0.000000
1800,4999.999999,2499,0,0.000000
2000,2.000000,0,0,0.000000
2000,14.000000,6,1,1.000000
2000,28.000000,13,0,0.000000
2000,40.000000,19,0,0.000000
2000,52.000000,25,0,0.000000
2000,64.000000,31,0,0.000000
2000,78.000000,38,0,0.000000
2000,90.000000,44,0,0.000000
2000,102.000000,50,0,0.000000
2000,114.000000,56,0,0.000000
2000,128.000000,63,0,0.000000
2000,140.000000,69,2,1.414214
2000,152.000000,75,0,0.000000
2000,164.000000,81,0,0.000000
2000,178.000000,88,0,0.000000
2000,190.000000,94,0,0.000000
2000,202.000000,100,0,0.000000
2000,214.000000,106,0,0.000000
2000,228.000000,113,0,0.000000
2000,240.000000,119,0,0.000000
2000,252.000000,125,0,0.000000
2000,266.000000,132,0,0.000000
2000,278.000000,138,0,0.000000
2000,290.000000,144,0,0.000000
2000,302.000000,150,0,0.000000
2000,316.000000,157,0,0.000000
2000,328.000000,163,0,0.000000
2000,340.000000,169,0,0.000000
2000,352.000000,175,0,0.000000
2000,366.000000,182,0,0.000000
2000,378.000000,188,0,0.000000
2000,390.000000,194,0,0.000000
2000,402.000000,200,0,0.000000
2000,416.000000,207,0,0.000000
2000,428.000000,213,0,0.000000
2000,440.000000,219,0,0.000000
2000,452.000000,225,0,0.000000
2000,466.000000,232,0,0.000000
2000,478.000000,238,0,0.000000
2000,490.000000,244,1,1.000000
2000,504.000000,251,0,0.000000
2000,516.000000,257,0,0.000000
2000,528.000000,263,0,0.000000
2000,540.000000,269,0,0.000000
2000,554.000000,276,0,0.000000
2000,566.000000,282,0,0.000000
2000,578.000000,288,0,0.000000
2000,590.000000,294,0,0.000000
2000,604.000000,301,1,1.000000
2000,616.000000,307,0,0.000000
2000,628.000000,313,1,1.000000
2000,640.000000,319,0,0.000000
2000,654.000000,326,0,0.000000
2000,666.000000,332,0,0.000000
2000,678.000000,338,0,0.000000
2000,690.000000,344,0,0.000000
2000,704.000000,351,0,0.000000
2000,716.000000,357,0,0.000000
2000,728.000000,363,0,0.000000
2000,742.000000,370,0,0.000000
2000,754.000000,376,0,0.000000
2000,766.000000,382,0,0.000000
2000,778.000000,388,0,0.000000
2000,792.000000,395,1,1.000000
2000,804.000000,401,0,0.000000
2000,816.000000,407,0,0.000000
2000,828.000000,413,0,0.000000
2000,842.000000,420,0,0.000000
2000,854.000000,426,0,0.000000
2000,866.000000,432,0,0.000000
2000,878.000000,438,0,0.000000
2000,892.000000,445,0,0.000000
2000,904.000000,451,0,0.000000
2000,916.000000,457,0,0.000000
2000,928.000000,463,0,0.000000
2000,942.000000,470,0,0.000000
2000,954.000000,476,0,0.000000
2000,966.000000,482,0,0.000000
2000,980.000000,489,0,0.000000
2000,992.000000,495,0,0.000000
2000,1004.000000,501,0,0.000000
2000,1016.000000,507,0,0.000000
2000,1030.000000,514,0,0.000000
2000,1042.000000,520,0,0.000000
2000,1054.000000,526,1,1.000000
2000,1066.000000,532,0,0.000000
2000,1080.000000,539,0,0.000000
2000,1092.000000,545,0,0.000000
2000,1104.000000,551,1,1.000000
2000,1116.000000,557,0,0.000000
2000,1130.000000,564,0,0.000000
2000,1142.000000,570,0,0.000000
2000,1154.000000,576,0,0.000000
2000,1166.000000,582,0,0.000000
2000,1180.000000,589,0,0.000000
2000,1192.000000,595,0,0.000000
2000,1204.000000,601,0,0.000000
2000,1218.000000,608,0,0.000000
2000,1230.000000,614,0,0.000000
2000,1242.000000,620,0,0.000000
2000,1254.000000,626,0,0.000000
2000,1268.000000,633,0,0.000000
2000,1280.000000,639,0,0.000000
2000,1292.000000,645,0,0.000000
2000,1304.000000,651,0,0.000000
2000,1318.000000,658,0,0.000000
2000,1330.000000,664,0,0.000000
2000,1342.000000,670,0,0.000000
2000,1354.000000,676,0,0.000000
2000,1368.000000,683,0,0.000000
2000,1380.000000,689,0,0.000000
2000,1392.000000,695,0,0.000000
2000,1404.000000,701,0,0.000000
2000,1418.000000,708,0,0.000000
2000,1430.000000,714,0,0.000000
2000,1442.000000,720,0,0.000000
2000,1456.000000,727,2,1.414214
2000,1468.000000,733,0,0.000000
2000,1480.000000,739,0,0.000000
2000,1492.000000,745,0,0.000000
2000,1506.000000,752,0,0.000000
2000,1518.000000,758,0,0.000000
2000,1530.000000,764,0,0.000000
2000,1542.000000,770,0,0.000000
2000,1556.000000,777,0,0.000000
2000,1568.000000,783,0,0.000000
2000,1580.000000,789,0,0.000000
2000,1592.000000,795,0,0.000000
2000,1606.000000,802,0,0.000000
2000,1618.000000,808,0,0.000000
2000,1630.000000,814,0,0.000000
2000,1642.000000,820,0,0.000000
2000,1656.000000,827,0,0.000000
2000,1668.000000,833,0,0.000000
2000,1680.000000,839,1,1.000000
2000,1694.000000,846,0,0.000000
2000,1706.000000,852,0,0.000000
2000,1718.000000,858,0,0.000000
2000,1730.000000,864,0,0.000000
2000,1744.000000,871,0,0.000000
2000,1756.000000,877,0,0.000000
2000,1768.000000,883,0,0.000000
2000,1780.000000,889,0,0.000000
2000,1794.000000,896,0,0.000000
2000,1806.000000,902,2,1.414214
2000,1818.000000,908,0,0.000000
2000,1830.000000,914,1,1.000000
2000,1844.000000,921,0,0.000000
2000,1856.000000,927,0,0.000000
2000,1868.000000,933,0,0.000000
2000,1880.000000,939,0,0.000000
2000,1894.000000,946,2,1.414214
2000,1906.000000,952,0,0.000000
2000,1918.000000,958,0,0.000000
2000,1932.000000,965,0,0.000000
2000,1944.000000,971,0,0.000000
2000,1956.000000,977,2,1.414214
2000,1968.000000,983,2,1.414214
2000,1982.000000,990,2,1.414214
2000,1994.000000,996,0,0.000000
2000,2006.000000,1002,0,0.000000
2000,2018.000000,1008,0,0.000000
2000,2032.000000,1015,0,0.000000
2000,2044.000000,1021,2,1.414214
2000,2056.000000,1027,0,0.000000
2000,2068.000000,1033,2,1.414214
2000,2082.000000,1040,0,0.000000
2000,2094.000000,1046,0,0.000000
2000,2106.000000,1052,0,0.000000
2000,2118.000000,1058,0,0.000000
2000,2132.000000,1065,0,0.000000
2000,2144.000000,1071,0,0.000000
2000,2156.000000,1077,0,0.000000
2000,2170.000000,1084,0,0.000000
2000,2182.000000,1090,0,0.000000
2000,2194.000000,1096,2,1.414214
2000,2206.000000,1102,0,0.000000
2000,2220.000000,1109,3,1.732051
2000,2232.000000,1115,0,0.000000
2000,2244.000000,1121,0,0.000000
2000,2256.000000,1127,1,1.000000
2000,2270.000000,1134,0,0.000000
2000,2282.000000,1140,0,0.000000
2000,2294.000000,1146,2,1.414214
2000,2306.000000,1152,0,0.000000
2000,2320.000000,1159,0,0.000000
2000,2332.000000,1165,0,0.000000
2000,2344.000000,1171,2,1.414214
2000,2356.000000,1177,4,2.000000
2000,2370.000000,1184,2,1.414214
2000,2382.000000,1190,0,0.000000
2000,2394.000000,1196,2,1.414214
2000,2408.000000,1203,0,0.000000
2000,2420.000000,1209,0,0.000000
2000,2432.000000,1215,0,0.000000
2000,2444.000000,1221,0,0.000000
2000,2458.000000,1228,0,0.000000
2000,2470.000000,1234,0,0.000000
2000,2482.000000,1240,0,0.000000
2000,2494.000000,1246,0,0.000000
2000,2508.000000,1253,0,0.000000
2000,2520.000000,1259,0,0.000000
2000,2532.000000,1265,0,0.000000
2000,2544.000000,1271,0,0.000000
2000,2558.000000,1278,0,0.000000
2000,2570.000000,1284,0,0.000000
2000,2582.000000,1290,0,0.000000
2000,2594.000000,1296,0,0.000000
2000,2608.000000,1303,2,1.414214
2000,2620.000000,1309,0,0.000000
2000,2632.000000,1315,0,0.000000
2000,2646.000000,1322,1,1.000000
2000,2658.000000,1328,0,0.000000
2000,2670.000000,1334,0,0.000000
2000,2682.000000,1340,2,1.414214
2000,2696.000000,1347,2,1.414214
2000,2708.000000,1353,2,1.414214
2000,2720.000000,1359,0,0.000000
2000,2732.000000,1365,0,0.000000
2000,2746.000000,1372,0,0.000000
2000,2758.000000,1378,2,1.414214
2000,2770.000000,1384,0,0.000000
2000,2782.000000,1390,2,1.414214
2000,2796.000000,1397,0,0.000000
2000,2808.000000,1403,0,0.000000
2000,2820.000000,1409,0,0.000000
2000,2832.000000,1415,2,1.414214
2000,2846.000000,1422,0,0.000000
2000,2858.000000,1428,0,0.000000
2000,2870.000000,1434,0,0.000000
2000,2884.000000,1441,0,0.000000
2000,2896.000000,1447,0,0.000000
2000,2908.000000,1453,0,0.000000
2000,2920.000000,1459,1,1.000000
2000,2934.000000,1466,0,0.000000
2000,2946.000000,1472,0,0.000000
2000,2958.000000,1478,1,1.000000
2000,2970.000000,1484,0,0.000000
2000,2984.000000,1491,0,0.000000
2000,2996.000000,1497,2,1.414214
2000,3008.000000,1503,0,0.000000
2000,3020.000000,1509,0,0.000000
2000,3034.000000,1516,0,0.000000
2000,3046.000000,1522,0,0.000000
2000,3058.000000,1528,0,0.000000
2000,3070.000000,1534,0,0.000000
2000,3084.000000,1541,2,1.414214
2000,3096.000000,1547,0,0.000000
2000,3108.000000,1553,0,0.000000
2000,3122.000000,1560,2,1.414214
2000,3134.000000,1566,4,2.000000
2000,3146.000000,1572,0,0.000000
2000,3158.000000,1578,0,0.000000
2000,3172.000000,1585,2,1.414214
2000,3184.000000,1591,0,0.000000
2000,3196.000000,1597,1,1.000000
2000,3208.000000,1603,0,0.000000
2000,3222.000000,1610,0,0.000000
2000,3234.000000,1616,0,0.000000
2000,3246.000000,1622,0,0.000000
2000,3258.000000,1628,0,0.000000
2000,3272.000000,1635,0,0.000000
2000,3284.000000,1641,0,0.000000
2000,3296.000000,1647,1,1.000000
2000,3308.000000,1653,0,0.000000
2000,3322.000000,1660,2,1.414214
2000,3334.000000,1666,0,0.000000
2000,3346.000000,1672,0,0.000000
2000,3360.000000,1679,0,0.000000
2000,3372.000000,1685,0,0.000000
2000,3384.000000,1691,0,0.000000
2000,3396.000000,1697,0,0.000000
2000,3410.000000,1704,0,0.000000
2000,3422.000000,1710,2,1.414214
2000,3434.000000,1716,2,1.414214
2000,3446.000000,1722,0,0.000000
2000,3460.000000,1729,2,1.414214
2000,3472.000000,1735,0,0.000000
2000,3484.000000,1741,2,1.414214
2000,3496.000000,1747,0,0.000000
2000,3510.000000,1754,1,1.000000
2000,3522.000000,1760,0,0.000000
2000,3534.000000,1766,0,0.000000
2000,3546.000000,1772,0,0.000000
2000,3560.000000,1779,1,1.000000
2000,3572.000000,1785,0,0.000000
2000,3584.000000,1791,0,0.000000
2000,3598.000000,1798,0,0.000000
2000,3610.000000,1804,1,1.000000
2000,3622.000000,1810,0,0.000000
2000,3634.000000,1816,0,0.000000
2000,3648.000000,1823,0,0.000000
2000,3660.000000,1829,2,1.414214
2000,3672.000000,1835,3,1.732051
2000,3684.000000,1841,2,1.414214
2000,3698.000000,1848,4,2.000000
2000,3710.000000,1854,6,2.449490
2000,3722.000000,1860,3,1.732051
2000,3734.000000,1866,4,2.000000
2000,3748.000000,1873,2,1.414214
2000,3760.000000,1879,4,2.000000
2000,3772.000000,1885,0,0.000000
2000,3784.000000,1891,1,1.000000
2000,3798.000000,1898,2,1.414214
2000,3810.000000,1904,0,0.000000
2000,3822.000000,1910,5,2.236068
2000,3836.000000,1917,6,2.449490
2000,3848.000000,1923,4,2.000000
2000,3860.000000,1929,2,1.414214
2000,3872.000000,1935,0,0.000000
2000,3886.000000,1942,2,1.414214
2000,3898.000000,1948,0,0.000000
2000,3910.000000,1954,2,1.414214
2000,3922.000000,1960,3,1.732051
